region,council,mc_name,declaration
Вінницька область,Козятинська міська рада,Якимова Надія Іванівна,https://public.nazk.gov.ua/declaration/65361a9c-256e-4f6a-a7fa-052779a1f546
Вінницька область,Козятинська районна рада,Кирилюк Марк Іванович,https://public.nazk.gov.ua/declaration/5392b1e9-99b9-4e35-898c-ec65dcaee61f
Вінницька область,Козятинська районна рада,Кирилюк Олена Миколаївна,https://public.nazk.gov.ua/declaration/73db8c1e-66a1-4c5f-a9d0-30f8af7c5a91
Вінницька область,Козятинська районна рада,Рибак Юрій Станіславович,https://public.nazk.gov.ua/declaration/4ab425fa-2ba8-4f32-8bef-ba07d2df8564
Вінницька область,Козятинська районна рада,Савчук Віктор Васильович,https://public.nazk.gov.ua/declaration/99ba18fd-f22a-4a01-961f-84d42bd0aadd
Вінницька область,Козятинська районна рада,Стецюк Сергій Григорович,https://public.nazk.gov.ua/declaration/fd3db608-730b-4b44-8837-aa198011af46
Вінницька область,Козятинська районна рада,Шамро Олена Іванівна,https://public.nazk.gov.ua/declaration/ea804bae-0283-41fe-ab65-8ffbffc4487c
Вінницька область,Козятинська районна рада,Янчук Микола Іванович,https://public.nazk.gov.ua/declaration/19e0457e-9e75-4011-8f81-80f02fe44953
Вінницька область,"Козятинський р-н,  Бродецька селищна рада",Левчук Людмила Миколаївна,https://public.nazk.gov.ua/declaration/d3da4f18-9a73-4de7-8b77-70c4b45f5a63
Вінницька область,"Козятинський р-н,  Бродецька селищна рада",Пушкарук Людмила Владиславівна,https://public.nazk.gov.ua/declaration/77154901-43c3-433e-8394-7c9620713111
Вінницька область,"Козятинський р-н,  Глуховецька селищна рада",Шаповал Наталія Володимирівна,https://public.nazk.gov.ua/declaration/f764d1d0-ff1f-43eb-b1f0-6935ea48c74d
Вінницька область,Крижопільська районна рада,Андрушенко Світлана Володимирівна,https://public.nazk.gov.ua/declaration/ccd5bd79-6389-44f8-8073-d75fe871e44a
Вінницька область,Крижопільська районна рада,Василишена Людмила Михайлівна,https://public.nazk.gov.ua/declaration/5baab37e-6496-4624-a57f-794b8e3508e2
Вінницька область,Крижопільська районна рада,Гандзюк Юрій Андрійович,https://public.nazk.gov.ua/declaration/e5f2664a-4fe7-44f8-bbcb-11fb09b2a0ce
Вінницька область,Крижопільська районна рада,Нагірняк Володимир Васильович,https://public.nazk.gov.ua/declaration/ec7864d0-2417-4f44-ad2a-53e8a2406023
Вінницька область,Крижопільська районна рада,Панчук Валентин Іванович,https://public.nazk.gov.ua/declaration/a6129e58-fe37-4600-a9f7-de02ccf3bc5a
Вінницька область,Крижопільська районна рада,Пляцок Роман Павлович,https://public.nazk.gov.ua/declaration/86c24a51-9090-431f-9392-e6ed8a64bd2c
Вінницька область,Крижопільська районна рада,Семенюк Лідія Павлівна,https://public.nazk.gov.ua/declaration/acae4f9c-bee1-4453-b470-46c0ad909794
Вінницька область,Крижопільська районна рада,Сметанюк Оксана Григорівна,https://public.nazk.gov.ua/declaration/9a266f8e-316c-4b98-8b1e-511ff466536a
Вінницька область,Крижопільська районна рада,Тамбовцев Петро Серафимович,https://public.nazk.gov.ua/declaration/62bf7e03-603e-499b-a3f9-df7b45ef4f15
Вінницька область,Крижопільська районна рада,Хмеляр Світлана Олександрівна,https://public.nazk.gov.ua/declaration/8e03e368-c30c-48c4-8c64-c17e79d49f76
Вінницька область,Крижопільська районна рада,Чорноблавський Михайло Федорович,https://public.nazk.gov.ua/declaration/bb9b6269-945d-44ee-992b-d08c25700563
Вінницька область,Крижопільська районна рада,Шевчук Неля Іванівна,https://public.nazk.gov.ua/declaration/cb3e55ef-d153-4919-a778-dba66f5ab7a6
Вінницька область,Крижопільська районна рада,Янкова Валентина Василівна,https://public.nazk.gov.ua/declaration/fdaa8d6b-dd83-4632-9e40-4ad89f8e220c
Вінницька область,"Крижопільський р-н,  Крижопільська селищна рада",Андрієнко Ігор Олександрович,https://public.nazk.gov.ua/declaration/326c0148-5056-4950-bd50-19e32bff6782
Вінницька область,"Крижопільський р-н,  Крижопільська селищна рада",Бабій Ярослав Володимирович,https://public.nazk.gov.ua/declaration/215dceee-d175-49c9-a1c3-fc13eb99861d
Вінницька область,"Крижопільський р-н,  Крижопільська селищна рада",Басараба Юрій Дмитрович,https://public.nazk.gov.ua/declaration/88045415-6494-44d8-ad48-57e544fc2363
Вінницька область,"Крижопільський р-н,  Крижопільська селищна рада",Бесараба Дмитро Григорович,https://public.nazk.gov.ua/declaration/b7892f6d-95d8-467f-b492-25211f8cc662
Вінницька область,"Крижопільський р-н,  Крижопільська селищна рада",Закревський Віталій Анатолійович,https://public.nazk.gov.ua/declaration/5e97d6d0-9188-47fa-8702-581429a6464d
Вінницька область,"Крижопільський р-н,  Крижопільська селищна рада",Кріпчак Валерій Вікторович,https://public.nazk.gov.ua/declaration/53fa846f-6cc9-408a-8cb5-fdd5dd4aed8e
Вінницька область,"Крижопільський р-н,  Крижопільська селищна рада",Мельничук Людмила Анатоліївна,https://public.nazk.gov.ua/declaration/badcc1f0-0874-4b4d-b888-17d8fcec4a53
Вінницька область,"Крижопільський р-н,  Крижопільська селищна рада",Мужилівська Олена Миколаївна,https://public.nazk.gov.ua/declaration/33f28480-aab4-4041-a6b7-c091d157b351
Вінницька область,"Крижопільський р-н,  Крижопільська селищна рада",Пасічник Людмила Василівна,https://public.nazk.gov.ua/declaration/7fd07995-50ee-4066-a66f-57ec2fd0a848
Вінницька область,"Крижопільський р-н,  Крижопільська селищна рада",Русін Петро Васильович,https://public.nazk.gov.ua/declaration/9fa43b55-46ba-4c90-b2d7-04a3aacae3bc
Вінницька область,"Крижопільський р-н,  Крижопільська селищна рада",Тельвах Олександр Миколайович,https://public.nazk.gov.ua/declaration/f5c03a8c-033a-4ee9-876d-b259c1dd5b0e
